index,Title,Series,Num,Author,Status,Returned,Source,Url
1008,Salvage Title,The Salvage Title Trilogy,01,Steverson Kevin,Read,2021-12-30,Amazon Unlimited,https://smile.amazon.com/gp/product/B07R68TF8P/ref=ku_mi_rw_edp_ku
1009,Salvage Fleet,The Salvage Title Trilogy,02,Steverson Kevin,Read,2021-12-30,Amazon Unlimited,""
1010,Salvage System,The Salvage Title Trilogy,03,Steverson Kevin,Final,2021-12-30,Amazon Unlimited,""
1011,Space Carrier Avalon,Castle Federation,01,Stewart Glynn,Read,2017-08-12,Amazon Unlimited,https://smile.amazon.com/Space-Carrier-Avalon-Castle-Federation-ebook/dp/B00ZO92TKG/ref=sr_1_1_sspa?crid=2NDKV3UASQUQS&dchild=1&keywords=castle+federation+series&qid=1614889763&s=digital-text&sprefix=Castle+Federation%2Cdigital-text%2C191&sr=1-1-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyS01LRUpMTjlYUEpFJmVuY3J5cHRlZElkPUEwMDg5NDE2WFFMTUtKQzFCT1hKJmVuY3J5cHRlZEFkSWQ9QTA3NTQ0MTIyWTZHRVJSUlY5NE5VJndpZGdldE5hbWU9c3BfYXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
1012,Stellar Fox,Castle Federation,02,Stewart Glynn,Read,2017-08-16,Amazon Unlimited,""
1013,Battle Group Avalon,Castle Federation,03,Stewart Glynn,Read,2017-08-16,Amazon Unlimited,""
1014,Q-Ship Chameleon,Castle Federation,04,Stewart Glynn,Read,2017-08-16,Amazon Unlimited,""
1015,Rimward Stars,Castle Federation,05,Stewart Glynn,Read,2021-04-11,Amazon Unlimited,""
1016,Operation Medusa,Castle Federation,06,Stewart Glynn,Checked 2022-04-03,2021-04-11,Amazon Unlimited,""
1017,Conviction,Scattered Stars: Conviction,01,Stewart Glynn,Read,2023-05-25,Amazon Unlimited,https://www.amazon.com/gp/product/B083SSZWXJ/ref=ku_mi_rw_edp_ku
1018,Deception,Scattered Stars: Conviction,02,Stewart Glynn,Read,2023-05-28,Amazon Unlimited,""
1019,Equilibrium,Scattered Stars: Conviction,03,Stewart Glynn,Read,2023-05-29,Amazon Unlimited,""
1020,Fortitude,Scattered Stars: Conviction,04,Stewart Glynn,Read,2023-05-31,Amazon Unlimited,""
1021,Huntress,Scattered Stars: Conviction,05,Stewart Glynn,Read,2023-06-01,Amazon Unlimited,""
1022,Prodigal,Scattered Stars: Conviction,06,Stewart Glynn,Read,2023-06-04,Amazon Unlimited,""
1023,Starship's Mage,Starship's Mage,01,Stewart Glynn,Read,2022-04-04,Amazon Unlimited,https://smile.amazon.com/gp/product/B00QW6ZG14/ref=ku_mi_rw_edp_ku
1024,Hand of Mars,Starship's Mage,02,Stewart Glynn,Read,2022-04-09,Amazon Unlimited,""
1025,Voice of Mars,Starship's Mage,03,Stewart Glynn,Read,2022-04-11,Amazon Unlimited,""
1026,Alien Arcana,Starship's Mage,04,Stewart Glynn,Read,2022-04-13,Amazon Unlimited,""
1027,Judgment of Mars,Starship's Mage,05,Stewart Glynn,Read,2022-04-15,Amazon Unlimited,""
1028,UnArcana Stars,Starship's Mage,06,Stewart Glynn,Read,2022-04-17,Amazon Unlimited,""
1029,Sword of Mars,Starship's Mage,07,Stewart Glynn,Read,2022-04-17,Amazon Unlimited,""
1030,Mountain of Mars,Starship's Mage,08,Stewart Glynn,Read,2022-04-19,Amazon Unlimited,""
1031,The Service of Mars,Starship's Mage,09,Stewart Glynn,Read,2022-04-21,Amazon Unlimited,""
1032,A Darker Magic,Starship's Mage,10,Stewart Glynn,Read,2022-04-24,Amazon Unlimited,""
1033,Mage-Commander,Starship's Mage,11,Stewart Glynn,Read,2022-04-25,Amazon Unlimited,""
1034,Beyond the Eyes of Mars,Starship's Mage,12,Stewart Glynn,Read,2022-04-27,Amazon Unlimited,""
1035,Making It So: A Memoir,"","",Stewart Patrick,Read,2023-10-18,Library,https://www.amazon.com/Making-So-Memoir-Patrick-Stewart-ebook/dp/B0BV11H7CH/ref=sr_1_1?crid=FM8R9TXX1Y3R&keywords=patrick+stewart+making+it+so+book&qid=1697682512&sprefix=patrick+st%2Caps%2C86&sr=8-1
1036,We Are Legion We Are Bob,Bobiverse,01,Taylor Dennis,Read,2019-12-08,Amazon Unlimited,""
1037,For We Are Many,Bobiverse,02,Taylor Dennis,Read,2019-12-11,Amazon Unlimited,""
1038,All These Worlds,Bobiverse,03,Taylor Dennis,Read,2019-12-12,Amazon Unlimited,""
1039,Heaven's River,Bobiverse,04,Taylor Dennis,Read,2021-04-12,Amazon Unlimited,""
1040,The Singularity Trap,"","",Taylor Dennis E.,Read,2019-12-14,Amazon Unlimited,https://smile.amazon.com/The-Singularity-Trap-audiobook/dp/B07BHVR59C/ref=sr_1_1?crid=2SK4NZWJ8XXO6&dchild=1&keywords=the+singularity+trap&qid=1614896121&s=audible&sprefix=The+Singularity+Trap%2Caudible%2C151&sr=1-1
1041,Roadkill,"","",Taylor Dennis E.,Read,2024-03-25,Amazon Unlimited,https://www.amazon.com/gp/product/B0BNWHFVVS/ref=kinw_myk_ro_title
1042,Outland,Quantum Earth,01,Taylor Dennis E.,Read,2023-11-14,Amazon Unlimited,https://smile.amazon.com/Outland-Dennis-E-Taylor-audiobook/dp/B07PSKF64R/ref=sr_1_2?dchild=1&keywords=Dennis+E.+Taylor&qid=1614896155&s=audible&sr=1-2
1043,Earthside,Quantum Earth,02,Taylor Dennis E.,Read,2023-11-13,Amazon Unlimited,""
1044,Children of Time,Children of Time,01,Tchaikovsky Adrian,Read,2023-09-08,Library,https://mainlib.overdrive.com/mainlib-hunterdon/content/media/4056736
1045,Children of Ruin,Children of Time,02,Tchaikovsky Adrian,Read,2023-09-25,Library,""
1046,Children of Memory,Children of Time,03,Tchaikovsky Adrian,Read,2023-09-25,Amazon,""
1047,Journal of the Plague Year,"","","Tchaikovsky Adrian, Harvey C B",To Be Read,2023-09-08,Library,https://mainlib.overdrive.com/mainlib-hunterdon/content/media/1882439
1048,Visitor,Transcendence,01,"Triptych John, Lamontagne Michel",Read,2023-08-16,Amazon Unlimited,https://www.amazon.com/gp/kindle/ku/ku_central?ref_=nav_AccountFlyout_ku
1049,Vector,Transcendence,02,"Triptych John, Lamontagne Michel",Read,2023-08-26,Amazon Unlimited,""
1050,Variant,Transcendence,03,"Triptych John, Lamontagne Michel",Read,2023-08-30,Amazon Unlimited,""
1051,Vortex,Transcendence,04,"Triptych John, Lamontagne Michel",Read,2023-07-31,Amazon Unlimited,""
1052,Valence,Transcendence,05,"Triptych John, Lamontagne Michel",Read,2023-09-01,Amazon Unlimited,""
1053,Hard Road,Jon Reznick Thriller,01,Turner J B,Read,2024-04-16,Amazon Unlimited,https://www.amazon.com/gp/product/B01DYC10NG/ref=ku_mi_rw_edp_ku
1054,Hard Kill,Jon Reznick Thriller,02,Turner J B,Read,2024-04-20,Amazon Unlimited,""
1055,Hard Wired,Jon Reznick Thriller,03,Turner J B,Read,2024-04-21,Amazon Unlimited,""
1056,Valyien Far Future,Valyien Far Future,01-09,Victor James David,Read,2020-04-22,Amazon Unlimited,https://smile.amazon.com/Valyien-Future-Space-Opera-Boxed-ebook/dp/B07RTNPVD2/ref=sr_1_1?dchild=1&keywords=Valyien+Far+Future&qid=1614896263&s=audible&sr=1-1
1057,Exodus,Alpha Colony,01,Walker John,Read,2022-03-31,Amazon Unlimited,https://smile.amazon.com/gp/product/B09B7KDTZV?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
1058,Contact,Alpha Colony,02,Walker John,Read,2022-03-31,Amazon Unlimited,""
1059,Expansion,Alpha Colony,03,Walker John,Read,2022-03-31,Amazon Unlimited,""
1060,Divided,Alpha Colony,04,Walker John,Read,2022-03-31,Amazon Unlimited,""
1061,Ultimatum,Alpha Colony,05,Walker John,Read,2022-03-31,Amazon Unlimited,""
1062,Portents,Alpha Colony,06,Walker John,Read,2022-03-31,Amazon Unlimited,""
1063,Fuel Of War,Alpha Colony,07,Walker John,Read,2022-03-31,Amazon Unlimited,""
1064,Treachery,Alpha Colony,08,Walker John,Read,2022-03-31,Amazon Unlimited,""
1065,Swarm,Alpha Colony,09,Walker John,Checked 2022-04-03,2022-03-31,"",""
1066,Darkest Hour,Liberation War,01,Walker John,Read,2019-04-16,Amazon Unlimited,https://smile.amazon.com/gp/product/B07N485QLN?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
1067,Assault,Liberation War,02,Walker John,Read,2019-04-16,Amazon Unlimited,""
1068,Revolution Rising,Liberation War,03,Walker John,Read,2019-04-16,Amazon Unlimited,""
1069,Dark Paths,Liberation War,04,Walker John,Read,2019-04-16,Amazon Unlimited,""
1070,Arcane World,Liberation War,05,Walker John,Read,2019-05-20,Amazon Unlimited,""
1071,Turning Tides,Liberation War,06,Walker John,Read,2019-06-02,Amazon Unlimited,""
1072,Downfall,Liberation War,07,Walker John,Won't Finish,2021-05-19,Amazon Unlimited,""
1073,Descent,Liberation War,08,Walker John,Won't Finish,"",Amazon Unlimited,""
1074,Shots Fired,Liberation War,09,Walker John,Won't Finish,"",Amazon Unlimited,""
1075,Battle Royal,Liberation War,10,Walker John,Won't Finish,"",Amazon Unlimited,""
1076,Behemoth,Rise Of Mankind,01,Walker John,Read,2017-05-15,Amazon Unlimited,https://smile.amazon.com/gp/product/B01KYJPU1U?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
1077,Warfare,Rise Of Mankind,02,Walker John,Read,2017-05-25,Amazon Unlimited,""
1078,Raid,Rise Of Mankind,03,Walker John,Read,2017-05-25,Amazon Unlimited,""
1079,Conflict,Rise Of Mankind,04,Walker John,Read,2017-05-25,Amazon Unlimited,""
1080,Pursuit,Rise Of Mankind,05,Walker John,Read,2017-05-25,Amazon Unlimited,""
1081,Artifact,Rise Of Mankind,06,Walker John,Read,2017-05-25,Amazon Unlimited,""
1082,Rebellion,Rise Of Mankind,07,Walker John,Read,2017-07-25,Amazon Unlimited,""
1083,Extinction,Rise Of Mankind,08,Walker John,Read,2018-01-02,Amazon Unlimited,""
1084,Offensive,Rise Of Mankind,09,Walker John,Read,2018-01-02,Amazon Unlimited,""
1085,Showdown,Rise Of Mankind,10,Walker John,Final,2018-01-02,Amazon Unlimited,""
1086,Constitution,Legacy Fleet Series,01,Webb Nick,Read,2020-01-02,Amazon Unlimited,https://smile.amazon.com/gp/product/B010L6JTO0?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
1087,Warrior,Legacy Fleet Series,02,Webb Nick,Read,2020-01-02,Amazon Unlimited,""
1088,Victory,Legacy Fleet Series,03,Webb Nick,Read,2020-01-02,Amazon Unlimited,""
1089,Independence,Legacy Fleet Series,04,Webb Nick,Read,2020-01-02,Amazon Unlimited,""
1090,Defiance,Legacy Fleet Series,05,Webb Nick,Read,2020-01-02,Amazon Unlimited,""
1091,Liberty,Legacy Fleet Series,06,Webb Nick,Final,2020-01-02,Amazon Unlimited,""
1092,Out of the Dark,Out of the Dark,01,Weber David,Read,2024-01-16,Amazon Unlimited,https://www.amazon.com/gp/product/B003P8Q5LM/ref=ku_mi_rw_edp_ku
1093,Into the Light,Out of the Dark,02,Weber David,To Be Read,2024-01-16,Amazon Unlimited,""
1094,To Challenge Heaven,Out of the Dark,03,Weber David,To Be Read,2024-01-16,Amazon Unlimited,""
1095,Invasion,Earth Fall,01,Weil Raymond L.,Read,2019-01-11,Amazon Unlimited,https://smile.amazon.com/gp/product/B0795HBMDB?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
1096,To the Stars,Earth Fall,02,Weil Raymond L.,Read,2019-03-10,Amazon Unlimited,""
1097,Empires at War,Earth Fall,03,Weil Raymond L.,Final,2019-03-10,Amazon Unlimited,""
1098,Galactic Search,The Lost Fleet,01,Weil Raymond L.,Read,2018-05-07,Amazon Unlimited,https://smile.amazon.com/gp/product/B01MAZ4AZ2/ref=dbs_a_def_rwt_hsch_vapi_tkin_p2_i2
1099,Into the Darkness,The Lost Fleet,02,Weil Raymond L.,Read,2016-10-19,Amazon Unlimited,""
1100,Oblivion's Light,The Lost Fleet,03,Weil Raymond L.,Read,2016-10-19,Amazon Unlimited,""
1101,Genesis,The Lost Fleet,04,Weil Raymond L.,Read,2016-10-19,Amazon Unlimited,""
1102,Search for the Originators,The Lost Fleet,05,Weil Raymond L.,Final,2018-05-07,Amazon Unlimited,""
1103,Universe in Danmger,The Originator Wars,01,Weil Raymond L.,Read,2018-05-07,Amazon Unlimited,https://smile.amazon.com/gp/product/B06XJXH44G?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
1104,Search for the Lost,The Originator Wars,02,Weil Raymond L.,Read,2018-05-07,Amazon Unlimited,""
1105,Conflict Unending,The Originator Wars,03,Weil Raymond L.,Read,2018-05-07,Amazon Unlimited,""
1106,Explorations,The Originator Wars,04,Weil Raymond L.,Read,2021-06-04,Amazon Unlimited,""
1107,Explorations: The Multiverse,The Originator Wars,05,Weil Raymond L.,Read,2021-06-04,Amazon Unlimited,""
1108,Explorations: The Lost,The Originator Wars,06,Weil Raymond L.,Final,2021-06-04,Amazon Unlimited,""
1109,Moon Wreck,The Slaver Wars,01,Weil Raymond L.,Read,2016-09-20,Amazon Unlimited,https://smile.amazon.com/gp/product/B00IB7FMUW?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
1110,Alien Contact,The Slaver Wars,02,Weil Raymond L.,Read,2016-09-20,Amazon Unlimited,""
1111,Moon Wreck: Fleet Academy,The Slaver Wars,03,Weil Raymond L.,Read,2016-09-20,Amazon Unlimited,""
1112,First Strike,The Slaver Wars,04,Weil Raymond L.,Read,2016-09-20,Amazon Unlimited,""
1113,Retaliation,The Slaver Wars,05,Weil Raymond L.,Read,2016-09-20,Amazon Unlimited,""
1114,Galactic Conflict,The Slaver Wars,06,Weil Raymond L.,Read,2016-09-20,Amazon Unlimited,""
1115,Endgame,The Slaver Wars,07,Weil Raymond L.,Read,2016-09-20,Amazon Unlimited,""
1116,Fluency,Confluence,01,Wells Jennifer Foehner,Read,2016-04-06,Amazon Unlimited,https://smile.amazon.com/gp/product/B00L3U9OCG?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebooks
1117,Remanence,Confluence,02,Wells Jennifer Foehner,Read,2016-04-06,Amazon Unlimited,""
1118,Inheritance,Confluence,03,Wells Jennifer Foehner,Read,2016-04-06,Amazon Unlimited,""
1119,Valence,Confluence,04,Wells Jennifer Foehner,Read,2016-04-06,Amazon Unlimited,""
1120,Vengeance,Confluence,05,Wells Jennifer Foehner,Read,2024-04-06,Amazon Unlimited,""
1121,All Systems Red,The Muderbot Dairies,01,Wells Martha,Read,2022-06-05,Amazon Unlimited,https://smile.amazon.com/gp/product/B01MYZ8X5C/ref=ku_mi_rw_edp_ku
1122,Artificial Condition,The Muderbot Dairies,02,Wells Martha,Read,2022-06-05,Amazon,""
1123,Rogue Protocol,The Muderbot Dairies,03,Wells Martha,Read,2022-06-05,Library,""
1124,Exit Strategy,The Muderbot Dairies,04,Wells Martha,Read,2022-06-05,Amazon,""
1125,Network Effect,The Muderbot Dairies,05,Wells Martha,Read,2022-06-05,Amazon,""
1126,Fugitive Telemetry,The Muderbot Dairies,06,Wells Martha,Read,2022-06-05,Library,""
1127,System Collapse,The Muderbot Dairies,07,Wells Martha,Read,2023-11-23,Library,""
1128,The Broker,"","",Williams C J,Read,2024-05-25,Amazon Unlimited,https://www.amazon.com/gp/product/B0BF547YQB/ref=ku_mi_rw_edp_ku
1129,The Phantom of the Earth,The Phantom of the Earth,01-05,Zen Raeden,Read,2016-06-17,Amazon Unlimited,https://smile.amazon.com/Phantom-Earth-Epic-Sci-Fi-Books-ebook/dp/B0140NPMZU/ref=sr_1_1?dchild=1&keywords=Zen+Raeden&qid=1614905159&s=digital-text&sr=1-1
